"","SalePrice","GrLivArea","2ndFlrSF","TotalBsmtSF","GarageArea","Fireplaces.0","LotArea","ExterQual.TA","YearBuilt","GarageCars.2","OverallQual.7","GarageCars.3","FullBath.1","YearRemodAdd","GarageYrBlt","KitchenQual.TA","BsmtFinSF1","OverallQual.8","GarageFinish.Unf","ExterQual.Gd","KitchenQual.Gd","BsmtQual.TA","BsmtQual.Gd","MSSubClass.60","FullBath.2","Foundation.PConc","HalfBath.1","MSZoning.RM","MSZoning.RL"
"111",161500,0.518642198581126,0.772017368266903,0.106154508160085,-0.790347570418077,0,0.0734548098638094,1,-0.47239855475782,0,0,0,1,0.200250187068183,-0.899655028848461,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"112",115000,0.23509212763585,-0.794890864438069,0.0149771328927935,-1.08968597438006,1,-0.00368972093630252,1,-1.16769593313019,0,0,0,1,-1.68878984799844,-1.77476363241743,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"113",153500,-0.339620096696186,-0.794890864438069,0.409319280923829,-0.317954151665571,1,-0.602812180916392,1,0.885086803016803,1,0,0,0,0.636182502852788,0.808890340024278,1,1.66052059673441,0,0,0,0,0,0,0,1,1,0,1,0
"114",162000,-0.229244901294669,0.717038132031641,-0.762309991260866,0.112344804029782,0,0.242371276005353,1,0.0242424297938713,1,0,0,1,-0.623177520524958,-0.27457745487063,1,0.327474017041424,0,1,0,0,1,0,1,0,0,1,0,1
"115",140000,-0.800151084405964,-0.794890864438069,-1.07003363278797,-0.977434072894317,1,-0.0135081157654077,1,-0.439289155787707,0,0,0,1,-1.3012944561899,-0.857983190583273,1,0.152073151292346,0,0,0,0,1,0,0,0,0,0,0,1
"116",184000,-0.0693911700235069,0.932373473953084,-0.757751122497501,0.0515416907250039,1,-0.305054329568428,1,0.0242424297938713,1,1,0,1,0.926804046709191,-0.27457745487063,0,0.399826874162918,0,0,0,1,1,0,1,0,0,1,0,1
"117",179000,-0.600333920317011,-0.794890864438069,0.324980208801584,-2.2122049892375,1,0.0283703438117959,1,0.520883414345563,0,0,0,0,0.151813263092116,0.0587972512508799,1,1.65832808591255,0,1,0,0,0,1,0,0,0,0,0,1
"118",180000,-0.335814055475444,-0.794890864438069,0.573438556404953,0.0515416907250039,0,-0.247246025319513,1,0.620211611255901,1,1,0,0,0.248687111044251,0.475515633902767,1,1.33602899509862,0,0,0,0,0,1,0,1,0,0,0,1
"119",161500,-0.330104993644331,-0.794890864438069,0.717042922450937,-0.0747416984464582,0,-0.0728192355493898,1,-0.141304565056692,1,0,0,0,-0.865362140405294,-0.482936646196574,1,-0.422364684035882,0,1,0,0,1,0,0,1,0,0,0,1
"120",213250,0.31311597266106,-0.794890864438069,1.35072568055861,0.514580784353698,0,-0.0377535397311571,0,0.885086803016803,1,1,0,0,0.684619426828855,0.808890340024278,0,-0.656963341975273,0,0,1,1,0,0,0,1,1,0,0,1
"121",169000,1.53104916329849,0.854486222619796,-2.41034104921716,0.930848252363333,0,0.42531402047419,1,-0.770383145488835,1,0,0,0,-1.68878984799844,0.0171254129856912,1,-0.972684900323612,0,1,0,0,1,0,1,1,0,0,0,1
"122",195400,-0.585109755434043,-0.794890864438069,0.343215683855043,0.725053099639469,1,-0.376187598228271,0,1.18307139374782,1,1,0,0,1.07211481863739,1.18393688441098,0,0.48314228539373,0,0,1,1,0,1,0,1,1,0,0,1
"123",145000,-0.874368888210432,-0.794890864438069,-0.00325834216066477,0.463131996172732,1,2.41784704456851,1,-0.538617352698045,1,0,0,1,-1.4466052281181,-0.982998705378839,1,1.34260652756421,0,0,0,0,1,0,0,0,0,0,0,1
"124",235000,1.42257698850734,1.02629633585499,-0.598190715779741,0.308785631629834,0,0.615370091809011,1,0.189789424644435,1,1,0,0,0.442434806948519,-0.0662182635446864,0,0.770361203057844,0,0,0,1,1,0,1,1,0,1,0,1
"125",155000,-0.469025498201413,-0.794890864438069,0.482261181137662,-0.771638920170453,0,-0.259068174195374,1,-0.373070357847482,0,0,0,1,-1.20442060823776,-0.60795216099214,1,-0.152685852946675,0,1,0,0,1,0,0,0,0,1,0,1
"126",333168,2.06199191359199,1.90138251259958,0.764911044466265,1.43130464648728,0,0.426516272902243,0,0.918196201986916,0,0,1,0,0.684619426828855,0.850562178289466,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"127",180500,-0.139802932607233,-0.794890864438069,0.835573510298416,0.1263762917155,1,0.133667618968832,1,0.620211611255901,1,1,0,0,0.248687111044251,0.475515633902767,1,-0.972684900323612,0,0,0,0,0,1,0,1,1,0,0,1
"128",100000,-0.746866507315576,0.00918046550264039,-0.741795081825725,-0.977434072894317,1,-0.446519365269412,1,-1.06836773621985,0,0,0,1,-1.68878984799844,0.0171254129856912,1,-0.972684900323612,0,1,0,0,1,0,0,0,1,0,1,0
"129",286000,0.147553179558785,-0.794890864438069,1.22079792080272,0.977619877982393,0,-0.5604327828275,0,0.984414999927141,1,0,0,1,0.829930198757056,0.933905854819844,0,1.55528007728496,1,0,1,0,0,0,0,0,1,1,0,1
"130",238000,1.16376618549689,1.98843296997208,0.106154508160085,1.6838714248302,0,0.261306751747199,0,0.653321010226014,0,1,1,0,0.297124035020318,0.517187472167956,0,-0.867444380874165,0,0,1,1,0,0,1,1,1,1,0,1
"131",134900,-0.646006414965914,0.0985217243849414,-0.819295850802923,0.706344449391845,1,-0.452530627409681,0,-1.13458653416007,1,0,0,1,0.733056350804922,0.850562178289466,1,-0.972684900323612,0,1,1,0,1,0,0,0,0,0,1,0
"132",186700,0.107589746740994,-0.794890864438069,1.17292979878739,2.44157175985897,0,2.46623770479767,1,-0.273742160937143,0,0,1,1,-1.05910983630956,-0.649623999257329,1,1.56843514221615,0,0,0,0,1,0,0,0,0,1,0,1
"133",165000,-0.252081148619121,-0.794890864438069,0.742116700649442,-0.556489442322777,0,0.27723659641891,1,-0.571726751668158,0,0,0,1,-1.49504215209417,-1.02467054364403,1,1.36014661413912,0,1,0,0,0,1,0,0,1,0,0,1
"134",110000,-1.18265822709053,-0.794890864438069,-0.372526711993195,-0.341339964475101,1,-0.106883054344244,1,-0.571726751668158,1,0,0,1,-1.49504215209417,0.850562178289466,1,0.237581073345022,0,1,0,0,1,0,0,0,0,0,0,1
"135",755000,5.32947830159897,3.49348956191238,3.16059657961435,1.67919426226829,0,1.10388532840816,0,0.752649207136352,0,0,1,0,0.490871730924586,0.642202986963523,0,2.21741834548773,0,0,0,0,0,0,1,0,1,1,0,1
"136",66500,-0.731642342432608,0.24742382252211,-0.869443407199933,-1.2767724768563,1,-0.480583184064267,1,-1.00214893827962,0,0,0,1,-1.68878984799844,-1.56640444109148,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,1,1,0
"137",137500,0.368303570361819,0.898011451306045,-0.199289698985341,-0.434883215713221,1,-0.800983456140576,0,1.08374319683748,1,1,0,0,0.926804046709191,1.05892136961541,0,-0.972684900323612,0,1,1,1,0,1,0,1,1,0,1,0
"138",155000,0.547187507736691,-0.794890864438069,0.174537539610553,0.0515416907250039,0,0.261306751747199,1,-0.47239855475782,1,0,0,0,0.733056350804922,-0.899655028848461,1,-0.604343082250549,0,0,0,0,1,0,0,1,0,0,0,1
"139",110000,-1.18646426831127,-0.794890864438069,-0.440909743443664,-0.977434072894317,1,-0.104177986381124,1,-0.174413964026805,0,0,0,1,-0.913799064381361,-0.524608484461763,1,-0.227231220890033,0,0,0,0,1,0,0,0,0,0,0,1
"140",181900,-0.164542200542056,-0.794890864438069,0.197331883427376,0.463131996172732,0,0.407580797160398,1,-0.373070357847482,1,0,0,1,0.103376339116049,-0.774639514052895,0,0.329666527863287,0,1,0,1,1,0,0,0,0,0,0,1
"141",52500,-1.5651653697751,-0.794890864438069,-0.830693022711334,-2.2122049892375,1,-0.641083883209435,1,-1.00214893827962,0,0,0,1,-1.68878984799844,0.0587972512508799,0,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"142",315000,0.613793229099675,-0.794890864438069,1.77925934431488,1.36582437062059,0,0.409183800397803,0,1.1499619947777,0,0,1,0,1.02367789466132,1.14226504614579,0,1.78987873522436,0,0,0,0,0,0,0,1,1,0,0,1
"143",279500,-0.0408458608679422,-0.794890864438069,0.995133917016176,1.71661156276354,0,0.0135425638658004,0,1.1499619947777,0,1,1,0,1.07211481863739,1.14226504614579,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,0,0,1
"144",79000,-0.143608973827975,0.467340767463158,-1.17944648310872,-0.565843767446589,1,-0.552718329747488,1,-2.35963429605425,0,0,0,1,-1.68878984799844,-1.60807627935667,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"145",280000,0.609987187878933,-0.794890864438069,1.77470047555152,1.81950913912547,0,0.0846758325256438,0,1.08374319683748,0,0,1,0,0.975240970685258,1.05892136961541,0,1.30533384359253,1,0,1,1,0,0,0,1,1,0,0,1
"146",149900,-1.18265822709053,-0.794890864438069,-0.372526711993195,0.369588744934612,1,-0.0718173585260117,1,0.0242424297938713,1,0,0,1,-0.623177520524958,-0.149561940075064,1,0.987419774422327,0,1,0,0,1,0,0,0,1,0,0,1
"147",178000,0.238898168856592,1.05836755699223,-0.750912819352454,0.341525769563176,0,-0.0918548989935732,1,-1.53189932180143,1,1,0,1,0.248687111044251,-2.2331538533345,0,-0.937604727173796,0,1,0,0,1,0,0,0,0,1,1,0
"148",205000,0.179904529935092,-0.794890864438069,1.25954830529132,0.0328330404773799,0,0.00863336645124782,1,0.189789424644435,1,0,0,0,0.781493274780989,-0.0662182635446864,0,1.65832808591255,0,0,0,1,1,0,0,1,1,0,0,1
"149",301000,2.31128761355059,1.90138251259958,1.01336939206963,0.481840646420356,0,-0.0137084911700833,0,0.48777401537545,1,1,0,0,0.103376339116049,0.350500119107201,0,-0.911294597311434,0,0,1,1,1,0,1,1,0,1,0,1
"150",155000,-0.189281468476879,0.854486222619796,-0.823854719566287,0.0515416907250039,1,-0.795974071023685,0,0.918196201986916,1,1,0,0,0.684619426828855,0.850562178289466,0,0.351591636081922,0,1,1,1,0,1,0,1,1,1,0,0
"151",188000,0.271249519232899,1.23246847173722,-0.648338272176751,-0.196347925056014,0,-0.252155222734065,1,0.785758606106465,1,0,0,0,0.539308654900653,0.683874825228711,1,-0.492525030335513,0,0,0,0,0,1,1,1,1,1,0,1
"152",108000,-0.0103975311020065,0.934664275462887,-0.689368091047033,-0.827764870913325,0,-0.143551753399882,1,-1.03525833724974,0,0,0,1,-1.68878984799844,-1.60807627935667,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"153",208300,-0.566079549330333,-0.794890864438069,0.366010027671865,0.949556902610957,1,-0.265981125656683,0,1.24929019168804,1,0,0,0,1.16898866658953,1.26728056094135,0,-0.913487108133298,0,0,1,1,0,1,0,1,1,0,0,0
"154",203000,-0.459510395149558,-0.794890864438069,0.493658353046073,0.163793592210748,1,-0.17060243303109,0,1.11685259580759,1,1,0,0,1.07211481863739,1.1005932078806,0,1.05538760990009,0,0,1,1,0,1,0,1,1,0,0,1
"155",130000,0.368303570361819,0.898011451306045,-0.199289698985341,-0.434883215713221,1,-0.800983456140576,0,1.08374319683748,1,0,0,0,1.02367789466132,1.05892136961541,0,-0.972684900323612,0,1,1,1,0,1,0,1,1,0,1,0
"156",161000,-0.261596251670976,0.783471375815916,-0.839810760238063,-0.528426466951341,0,-0.0918548989935732,1,-1.43257112489109,1,1,0,0,0.975240970685258,-2.10813833853894,0,-0.663540874440863,0,1,0,1,1,0,0,1,0,0,1,0
"157",299800,2.28274230439503,2.73294346065792,0.192773014664012,1.67451709970639,0,-0.155674465382757,0,0.156680025674322,1,0,0,0,0.539308654900653,0.642202986963523,0,0.288008822247881,1,0,0,1,1,0,1,0,0,1,0,1
"158",207500,-0.383389570734719,-0.794890864438069,0.584835728313365,0.715698774515657,0,-0.546406504500207,0,1.18307139374782,1,1,0,0,1.12055174261346,1.22560872267617,0,1.00934488264096,0,0,1,1,0,1,0,1,1,0,0,1
"159",131500,0.531963342853723,0.911756260364861,-0.0169349484507585,-0.565843767446589,1,0.163623741967836,1,-0.571726751668158,0,0,0,0,-1.49504215209417,-1.02467054364403,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,1,0
"160",244600,-0.0903243967375877,-0.794890864438069,0.935868623092437,1.98788699135409,0,-0.0906526465655196,0,1.21618079271793,0,0,1,0,1.16898866658953,1.22560872267617,0,-0.972684900323612,1,0,1,1,0,1,0,1,1,0,0,1
"161",191000,0.381624714634416,1.05378595397262,-0.404438793336747,0.182502242458372,0,-0.17701444598071,0,0.818868005076577,1,1,0,0,0.539308654900653,0.7255466634939,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"162",110000,-0.594624858485898,-0.281751326242288,-0.794222072604418,-0.565843767446589,0,-0.350840109536806,1,-0.704164347548609,0,0,0,1,-1.68878984799844,-1.19135789670478,0,-0.56707039827887,0,1,0,1,1,0,0,0,0,0,0,1
"163",141000,0.541478445905578,-0.794890864438069,1.69264083781096,-2.2122049892375,1,-0.252155222734065,1,-0.339960958877369,0,0,0,0,-1.1559836842617,0.0587972512508799,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,0,1
"164",237500,1.14473597939318,-0.794890864438069,0.336377380709996,0.3602344198108,0,0.241269211279637,1,-0.0419763681463542,1,0,0,0,-0.720051368477092,-0.357921131401008,1,0.923836960588286,0,0,0,0,1,0,0,1,0,1,0,1
"165",263435,0.79838622830566,1.73186320087419,-0.513851643657497,0.369588744934612,1,-0.251754471924714,0,1.24929019168804,1,0,0,0,1.16898866658953,1.26728056094135,1,0.220040986770114,1,0,1,0,0,1,1,1,1,1,0,0
"166",55000,-1.36915424690689,-0.794890864438069,-0.595911281398059,-2.2122049892375,1,-0.689374355736258,1,-1.63122751871177,0,0,0,1,-1.68878984799844,0.0587972512508799,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"167",132000,-0.872465867600061,-0.794890864438069,-0.000978907778982483,0.481840646420356,1,-0.310264090089994,1,-0.306851559907256,1,0,0,1,-1.10754676028563,-0.0662182635446864,1,-0.0584078876065464,0,0,0,0,1,0,0,0,0,0,0,1
"168",164700,-0.505182889798462,0.63686007918855,-0.98569456066573,0.257336843448868,1,-0.627758918798506,0,1.1499619947777,1,1,0,0,1.07211481863739,1.14226504614579,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,1,0,0
"169",39300,-2.24834976889828,-0.794890864438069,-2.41034104921716,-2.2122049892375,1,-0.552718329747488,0,-0.83660194342906,0,0,0,1,-1.68878984799844,0.0587972512508799,0,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"170",266000,0.320728055102544,-0.794890864438069,1.42822644953581,0.425714695677484,0,-0.167095863449267,0,1.11685259580759,1,0,0,0,0.975240970685258,1.1005932078806,0,-0.911294597311434,0,0,0,0,0,0,0,1,1,0,0,1
"171",55993,-0.897205135534884,-0.794890864438069,-1.17944648310872,0.145084941963124,1,-0.180821578669546,0,-0.637945549608384,1,0,0,1,-1.5919160000463,-1.10801422017441,0,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,0
"172",185500,-0.193087509697621,-0.794890864438069,0.812779166481593,0.0983133163440639,1,-0.17471012882694,0,1.08374319683748,1,1,0,0,0.926804046709191,1.05892136961541,0,-0.920064640598888,0,0,1,1,0,1,0,1,1,0,0,1
"173",129900,-1.33109383469947,-0.794890864438069,-0.550322593764413,-0.771638920170453,1,-0.342324154838092,1,-0.47239855475782,0,0,0,1,-1.34973138016597,-0.899655028848461,1,0.579612761555722,0,1,0,0,1,0,0,0,0,0,0,1
"174",116500,-1.25116696906389,-0.794890864438069,-0.454586349733757,-2.2122049892375,1,-0.331604070687947,1,-0.439289155787707,0,0,0,1,1.12055174261346,0.0587972512508799,1,0.553302631693361,0,1,0,0,1,0,0,0,0,0,0,1
"175",250000,2.1666580471624,1.82120445975649,-0.00781721092402934,0.682958636582315,0,0.0513133276471539,1,-0.10819516608658,1,0,0,0,-0.0419344328121523,-0.441264807931385,0,0.384479298409874,0,1,0,1,1,0,1,1,0,1,0,1
"176",194500,0.722265403890821,1.05836755699223,-0.787383769459371,-0.299245501417946,0,0.0315763502866058,0,0.752649207136352,1,1,0,0,0.539308654900653,0.642202986963523,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"177",380000,2.14572482044832,0.520029202188618,2.4972811745448,1.03374582872526,0,0.318213366675073,0,1.1499619947777,0,0,1,0,1.02367789466132,1.14226504614579,0,-0.972684900323612,0,0,0,0,0,1,1,1,1,1,0,1
"178",128500,-1.00377428971566,-0.794890864438069,-0.15825988011506,0.463131996172732,1,-0.0572901416870296,1,-0.339960958877369,1,0,0,1,-1.1559836842617,-0.649623999257329,1,0.840521549357475,0,1,0,0,1,0,0,0,0,0,0,1
"179",212900,0.0695293345335747,-0.794890864438069,1.12734111115375,1.44533613417299,1,-0.0433640510620743,0,1.11685259580759,0,1,1,0,1.02367789466132,1.1005932078806,0,-0.920064640598888,0,0,1,1,0,1,0,1,1,0,0,1
"180",232000,0.191322653597317,-0.794890864438069,1.27322491158141,1.68854858739211,1,-0.183226083525654,0,1.11685259580759,0,1,1,0,0.975240970685258,1.1005932078806,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,0,0,1
"181",194000,-0.524213095902171,-0.794890864438069,0.416157584068876,1.65113128689686,1,-0.196450860234244,0,1.1499619947777,0,1,1,0,1.02367789466132,1.14226504614579,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,0,0,1
"182",241000,0.0657232933128327,0.208480196855466,0.0788012955798975,-0.163607787122672,1,-0.23963175994184,0,1.1499619947777,1,1,0,0,1.07211481863739,1.18393688441098,0,0.807633887029523,0,0,1,1,0,1,1,1,1,0,0,0
"183",128000,-0.861047743937835,-0.794890864438069,-0.00325834216066477,-0.902599471903821,1,-0.0597948342454748,1,-0.571726751668158,0,0,0,1,-1.49504215209417,-1.02467054364403,1,-0.196536069383945,0,0,0,0,1,0,0,0,0,0,0,1
"184",202500,0.200837756649172,-0.794890864438069,0.343215683855043,-0.15425346199886,1,0.363498208131762,0,0.421555217435224,1,1,0,0,0.636182502852788,0.225484604311635,0,-0.505680095266693,0,0,1,1,0,1,0,1,0,0,0,1
"185",179400,-0.0275247165953454,0.909465458855058,-0.714441869245538,-0.15425346199886,1,-0.825228880106325,1,0.918196201986916,1,1,0,0,0.684619426828855,0.850562178289466,1,0.231003540879431,0,1,0,0,0,1,0,1,1,1,0,0
"186",147000,-0.752575569146689,-0.794890864438069,0.142625458267001,-2.2122049892375,1,-0.211879766394267,1,1.18307139374782,0,0,0,1,1.07211481863739,0.0587972512508799,1,-0.521027671019738,0,1,0,0,0,1,0,0,1,0,0,1
"187",214000,0.039081004767639,-0.794890864438069,1.09087016104683,0.276045493696492,1,-0.138442180580654,0,1.01752439889725,1,1,0,0,0.878367122733124,0.975577693085033,0,0.803248865385796,0,0,1,1,0,1,0,1,1,0,0,1
"188",341000,1.71754518311484,1.70895518577616,0.577997425168318,2.3854458091161,0,0.00252191660864155,0,0.719539808166239,0,1,1,0,0.442434806948519,0.600531148698334,0,1.59913029372223,0,0,1,1,0,1,1,1,1,1,0,1
"189",224000,0.236995148246221,-0.794890864438069,0.543805909443084,2.10949321796365,0,0.426917023711595,0,-0.571726751668158,1,0,0,1,1.02367789466132,0.600531148698334,0,0.623462977992991,0,1,1,1,1,0,0,0,0,0,0,1
"190",180000,-0.413837900500654,-0.794890864438069,0.548364778206448,-0.327308476789383,0,0.068445424746919,0,0.454664616405337,1,0,0,0,0.00650249116391488,0.267156442576824,0,1.78549371358063,0,1,1,1,0,1,0,1,0,0,0,1
"191",154000,0.210352859701027,1.17978003701176,-0.668853181611892,0.00477006510594384,1,-0.808397346113574,0,1.05063379786737,1,1,0,0,0.926804046709191,1.01724953135022,0,0.283623800604154,0,0,1,1,0,1,0,1,1,1,0,1
"192",177000,0.31311597266106,1.12938240379611,-0.495616168604038,-0.771638920170453,1,0.506866810177165,1,-1.86299331150256,0,0,0,0,-0.429429824620689,-0.774639514052895,1,-0.972684900323612,0,1,0,0,0,1,0,1,0,0,0,1
"193",119000,-1.00377428971566,-0.794890864438069,-0.413556530863476,-0.921308122151445,1,-0.332305384604312,1,-0.704164347548609,0,0,0,1,-1.68878984799844,-1.19135789670478,1,0.198115878551479,0,1,0,0,1,0,0,0,0,0,0,1
"194",155000,-0.763993692808915,-0.794890864438069,0.128948851976908,0.481840646420356,1,0.318413742079749,1,1.05063379786737,1,0,0,1,0.926804046709191,1.05892136961541,0,0.81201890867325,0,1,0,1,0,1,0,0,1,0,0,1
"195",95000,0.349273364258109,0.774308169776705,-0.181054223931883,-0.24779671323698,1,0.00983561887930151,1,-2.35963429605425,1,0,0,0,-0.720051368477092,-2.44151304466045,1,-0.00798013870368664,0,1,0,0,0,0,0,1,0,0,0,1
"196",185900,0.126619952844704,1.06523996152163,-0.655176575321798,0.21991954295362,1,-0.220095157985967,0,1.08374319683748,1,1,0,0,0.926804046709191,1.05892136961541,0,0.101645402389487,0,0,1,1,0,1,1,1,1,1,0,1
"197",96500,-1.38247539117948,-0.794890864438069,-0.659735444085163,-1.2767724768563,1,0.00773167713020755,1,-1.49878992283132,0,0,0,1,-1.68878984799844,-2.19148201506931,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"198",237000,0.596666043606336,1.23934087626663,-0.265393296054128,0.654895661210878,0,-0.0970646595151392,0,1.05063379786737,1,1,0,0,0.878367122733124,1.01724953135022,0,0.0862978266364424,0,0,1,1,0,1,1,1,1,1,0,1
"199",192000,-0.160736159321314,-0.794890864438069,0.851529550970192,0.902785276991897,1,-0.150264329456515,0,0.918196201986916,1,1,0,0,0.684619426828855,0.850562178289466,0,0.255121159919929,0,0,1,1,0,1,0,1,1,0,0,1
"200",124500,-1.23974884540166,-0.794890864438069,-0.440909743443664,-0.0466787230750222,1,-0.240132698453529,1,-0.0419763681463542,1,0,0,1,-0.720051368477092,0.642202986963523,1,-0.55391533334769,0,1,0,0,1,0,0,0,0,0,0,1
"201",157000,-0.341523117306557,-0.794890864438069,0.245200005442704,-0.458269028522751,0,0.524299470383944,1,-0.604836150638271,0,0,0,1,-1.54347907607023,-1.06634238190922,1,0.871216700863563,0,1,0,0,1,0,0,0,0,0,0,1
"202",164000,0.450133456607771,0.744527750149272,-1.13613722985676,0.0889589912202519,1,0.162020738730431,0,0.553992813315675,1,0,0,0,0.975240970685258,0.39217195737239,1,-0.0364827793879117,1,0,1,0,0,1,0,1,0,0,0,1
"203",212000,0.480581786373707,1.27141209740387,-0.436350874680299,0.491194971544168,1,0.0252645250393239,0,1.18307139374782,1,0,0,0,1.07211481863739,1.18393688441098,0,-0.928834683886342,1,0,1,1,0,1,1,1,1,1,0,1
"204",155000,-0.802054105016335,-0.794890864438069,0.0833601643432621,0.10299047890597,0,-0.00649497660176113,1,-0.604836150638271,1,0,0,1,-1.54347907607023,-1.06634238190922,1,0.123570510608121,0,0,0,0,1,0,0,0,0,0,0,1
"205",124500,0.845961743564935,1.49591064536452,-0.222084042802164,-0.341339964475101,1,-0.29263105447854,1,-0.637945549608384,1,0,0,0,-1.5919160000463,-1.10801422017441,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,1,0
"206",106000,-0.406225818059171,0.744527750149272,-0.974297388757318,-0.15425346199886,1,-0.851678433523506,1,-0.0419763681463542,1,0,0,0,-0.720051368477092,-0.357921131401008,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,1,1,0
"207",98000,-0.326298952423589,0.854486222619796,-0.987973995047412,0.187179405020278,1,-0.595698854050408,1,-1.82988391253244,0,0,1,1,-1.68878984799844,-2.6082003977212,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
